epoch,event_id,date,day,year,doubleheader,pit_team_is_home,game_stat,pit_bat,pit_id,pit_id_y,pitcher,pit_first,pit_last,bat_id,bat_id_y,batter,bat_first,bat_last,bat_team_score,fld_team_score,fld_team_run_diff,pit_team_is_ahead,pit_team_is_behind,bases_state,risp,inning,half_inning,outs_ct,balls,strikes,num_pitches,pit_count,count_status,missing_balls_strikes,missing_pit_count,missing_pitch_type,velocity,missing_velocity,low_velocity,avg_velocity,high_velocity,rbi_on_play,win_prob_added,base_out_runs_added,leverage_index,win_team,pit_removed,bat_removed,pit_ejected,bat_ejected,any_ejection,ejections_ct,umpire,ejections_pl,ejection_des,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,pit_league_AL,pit_league_NL,pit_division_Central,pit_division_East,pit_division_West,pit_lg_div_AL - Central,pit_lg_div_AL - East,pit_lg_div_AL - West,pit_lg_div_NL - Central,pit_lg_div_NL - East,pit_lg_div_NL - West,bat_league_AL,bat_league_NL,bat_division_Central,bat_division_East,bat_division_West,bat_lg_div_AL - Central,bat_lg_div_AL - East,bat_lg_div_AL - West,bat_lg_div_NL - Central,bat_lg_div_NL - East,bat_lg_div_NL - West,game_type_Division,game_type_Interleague,game_type_Intraleague,pit_team_ANA,pit_team_ARI,pit_team_ATL,pit_team_BAL,pit_team_BOS,pit_team_CHA,pit_team_CHN,pit_team_CIN,pit_team_CLE,pit_team_COL,pit_team_DET,pit_team_HOU,pit_team_KCA,pit_team_LAN,pit_team_MIA,pit_team_MIL,pit_team_MIN,pit_team_NYA,pit_team_NYN,pit_team_OAK,pit_team_PHI,pit_team_PIT,pit_team_SDN,pit_team_SEA,pit_team_SFN,pit_team_SLN,pit_team_TBA,pit_team_TEX,pit_team_TOR,pit_team_WAS,throws_L,throws_R,bat_team_ANA,bat_team_ARI,bat_team_ATL,bat_team_BAL,bat_team_BOS,bat_team_CHA,bat_team_CHN,bat_team_CIN,bat_team_CLE,bat_team_COL,bat_team_DET,bat_team_HOU,bat_team_KCA,bat_team_LAN,bat_team_MIA,bat_team_MIL,bat_team_MIN,bat_team_NYA,bat_team_NYN,bat_team_OAK,bat_team_PHI,bat_team_PIT,bat_team_SDN,bat_team_SEA,bat_team_SFN,bat_team_SLN,bat_team_TBA,bat_team_TEX,bat_team_TOR,bat_team_WAS,bats_L,bats_R,position_1B,position_2B,position_3B,position_C,position_CF,position_DH,position_LF,position_P,position_PH_PR,position_RF,position_SS,position_group_DH_PH_PR,position_group_Infielder,position_group_Outfielder,position_group_Pitcher_Catcher,lineup_spot_1,lineup_spot_2,lineup_spot_3,lineup_spot_4,lineup_spot_5,lineup_spot_6,lineup_spot_7,lineup_spot_8,lineup_spot_9,fld_run_diff_Down by 1 run,fld_run_diff_Down by 2 to 3 runs,fld_run_diff_Down by 4 to 6 runs,fld_run_diff_Down by 7 or more runs,fld_run_diff_Tie score,fld_run_diff_Up by 1 run,fld_run_diff_Up by 2 to 3 runs,fld_run_diff_Up by 4 to 6 runs,fld_run_diff_Up by 7 or more runs,runners_on_1st,runners_on_1st_2nd,runners_on_1st_3rd,runners_on_2nd,runners_on_2nd_3rd,runners_on_3rd,runners_on_empty,runners_on_full,half_Bot,half_Top,inning_rec_1,inning_rec_2,inning_rec_3,inning_rec_4,inning_rec_5,inning_rec_6,inning_rec_7,inning_rec_8,inning_rec_9,inning_rec_10,the_count_0-0,the_count_0-1,the_count_0-2,the_count_1-0,the_count_1-1,the_count_1-2,the_count_2-0,the_count_2-1,the_count_2-2,the_count_3-0,the_count_3-1,the_count_3-2,the_count_Unknown,pitch_type_Changeup (CH),"pitch_type_Curveball (CU, CS)",pitch_type_Cutter (FC),pitch_type_Fastball (FA),pitch_type_Knuckleball (KN),pitch_type_Sinker (SI),"pitch_type_Slider (SL, SB)",pitch_type_Splitter (FS),velocity_range_70-79 mph,velocity_range_80-89 mph,velocity_range_90-95 mph,velocity_range_96+ mph,velocity_range_Under 70 mph,velocity_range_Unknown,winning_team_Team batting,winning_team_Team pitching,winning_team_Tie,velocity_missing,kproto_new_8,seg0_prob,seg1_prob,seg2_prob,seg3_prob,seg4_prob,seg5_prob,seg6_prob,seg7_prob
3,42240,2008-04-09,9,2008,0,1,1,Micah Owings --> Rafael Furcal,46510,owingmi01,Micah Owings,Micah,Owings,73,furcara02,Rafael Furcal,Rafael,Furcal,0,0,0,0,0,___,0,1,t1,0,0.0,2.0,3,3 (0-2),Pitcher ahead,0,0,1,,1,,,0,0,0.03,0.39,0.87,ARI,0,0,0,0,0,0,Dan Iassogna,,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,0.0024345838,8.111286e-07,2.499591e-06,3.380668e-07,1.7326714e-06,0.9975579,1.6539117e-06,4.7620938e-07
3,42246,2008-04-09,9,2008,0,0,1,Jason Isringhausen --> J.R. Towles,185,isrinja01,Jason Isringhausen,Jason,sringhausen,46817,towlejr01,J.R. Towles,J.R.,Towles,4,6,2,1,0,___,0,9,b9,2,1.0,2.0,4,4 (1-2),Pitcher ahead,0,0,1,,1,,,0,0,0.03,0.13,0.55,SLN,0,0,0,0,0,0,Joe West,,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,5.105012e-07,2.3766324e-06,6.696453e-06,1.1009456e-06,1.1439702e-05,0.9967867,0.0031901568,1.0111105e-06
3,42252,2008-04-10,10,2008,0,1,1,Tim Wakefield --> Ivan Rodriguez,1352,wakefti01,Tim Wakefield,Tim,Wakefield,1291,rodriiv01,Ivan Rodriguez,Ivan,Rodriguez,0,0,0,0,0,__3,1,2,t2,2,1.0,2.0,5,5 (1-2),Pitcher ahead,0,0,1,,1,,,0,0,0.01,0.15,1.34,BOS,0,0,0,0,0,0,Charlie Reliford,,,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,3.562732e-07,7.907324e-06,9.676857e-07,1.8108489e-07,6.501386e-06,0.99952865,0.00045532855,1.8174214e-07
3,42253,2008-04-10,10,2008,0,1,2,Tim Wakefield --> Gary Sheffield,1352,wakefti01,Tim Wakefield,Tim,Wakefield,106,sheffga01,Gary Sheffield,Gary,Sheffield,0,0,0,0,0,1__,0,3,t3,1,2.0,1.0,4,4 (2-1),Batter ahead,0,0,1,,1,,,0,0,0.04,0.4,1.31,BOS,0,0,0,0,0,0,Charlie Reliford,,,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,9.7835116e-05,2.8290759e-05,5.38445e-07,1.8580225e-06,6.3306646e-07,0.9998697,8.9177973e-07,2.7011737e-07
3,42283,2008-04-13,13,2008,0,0,1,Chad Gaudin --> Jamey Carroll,35922,gaudich01,Chad Gaudin,Chad,Gaudin,391,carroja01,Jamey Carroll,Jamey,Carroll,0,0,0,0,0,___,0,3,b3,0,2.0,1.0,4,4 (2-1),Batter ahead,0,0,1,,1,,,0,0,0.04,0.39,0.99,CLE,0,0,0,0,0,0,Chris Guccione,,,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,5,2.343283e-06,2.0284821e-08,9.8145684e-08,2.1028924e-08,2.1129841e-08,0.9999974,1.00090595e-07,2.6764933e-08
3,42289,2008-04-13,13,2008,0,0,1,Jason Marquis --> Jayson Werth,96,marquja01,Jason Marquis,Jason,Marquis,1020,werthja01,Jayson Werth,Jayson,Werth,0,0,0,0,0,___,0,1,b1,1,1.0,1.0,3,3 (1-1),Even,0,0,1,,1,,,0,0,0.02,0.27,0.62,CHN,0,0,0,0,0,0,Bill Welke,,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,1.6878042e-08,9.0523315e-08,8.531529e-08,1.278862e-07,7.328666e-07,0.9999987,2.7607064e-07,1.8919678e-08
3,42313,2008-04-16,16,2008,0,0,1,Armando Galarraga --> Jamey Carroll,47587,galarar01,Armando Galarraga,Armando,Galarraga,391,carroja01,Jamey Carroll,Jamey,Carroll,1,11,10,1,0,___,0,7,b7,0,1.0,0.0,2,2 (1-0),Batter ahead,0,0,1,,1,,,0,0,0.0,0.39,0.03,DET,0,0,0,0,0,0,Phil Cuzzi,,,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,1.7209408e-05,7.087614e-07,1.1002372e-06,8.178031e-07,5.876186e-07,0.9999783,1.1001459e-06,1.2863119e-07
3,42346,2008-04-19,19,2008,0,1,2,Francisco Cordero --> Jason Kendall,1257,cordefr01,Francisco Cordero,Francisco,Cordero,724,kendaja01,Jason Kendall,Jason,Kendall,3,3,0,0,0,_2_,1,9,t9,2,0.0,2.0,4,4 (0-2),Pitcher ahead,0,0,1,,1,,,0,0,0.01,0.12,3.67,MIL,0,0,0,0,0,0,Hunter Wendelstedt,,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,1,8.598017e-06,0.96484864,1.4977086e-05,5.38081e-06,0.00033041713,0.034726202,5.1954405e-05,1.3893228e-05
3,42380,2008-04-24,24,2008,0,1,1,Jeremy Bonderman --> Frank Catalanotto,31740,bondeje01,Jeremy Bonderman,Jeremy,Bonderman,1254,catalfr01,Frank Catalanotto,Frank,Catalanotto,1,2,1,1,0,___,0,5,t5,0,1.0,1.0,3,3 (1-1),Even,0,0,1,,1,,,0,0,0.05,0.39,1.26,DET,0,0,0,0,0,0,Hunter Wendelstedt,,,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,5.9335816e-05,2.996861e-07,3.201095e-07,1.2030648e-07,1.3560457e-07,0.99993944,6.147726e-08,2.6364557e-07
3,42383,2008-04-24,24,2008,0,1,1,Salomon Torres --> Carlos Ruiz,743,torresa01,Salomon Torres,Salomon,Torres,42127,ruizca01,Carlos Ruiz,Carlos,Ruiz,3,1,-2,0,1,1__,0,9,t9,1,0.0,0.0,1,1 (0-0),Even,0,0,1,,1,,,0,0,0.01,0.39,0.39,PHI,0,0,0,0,0,0,Jeff Kellogg,,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,5,1.4970412e-07,4.6723527e-09,2.1600425e-07,7.538725e-08,1.5359783e-05,0.99998415,3.4201744e-08,2.4478858e-08
3,42384,2008-04-24,24,2008,0,0,1,Brian Bass --> Emil Brown,32518,bassbr01,Brian Bass,Brian,Bass,16810,brownem01,Emil Brown,Emil,Brown,8,1,-7,0,1,_2_,1,4,b4,1,1.0,0.0,2,2 (1-0),Batter ahead,0,0,1,,1,,,0,0,0.0,0.23,0.03,OAK,0,0,0,0,0,0,Bill Welke,,,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,5,6.66098e-08,3.6536985e-08,6.679253e-07,9.606968e-07,5.515068e-06,0.9999924,3.4961138e-07,8.1726064e-08
3,42385,2008-04-24,24,2008,0,1,1,Franquelis Osoria --> Albert Pujols,40647,osorifr01,Franquelis Osoria,Franquelis,Osoria,204,pujolal01,Albert Pujols,Albert,Pujols,5,1,-4,0,1,1__,0,8,t8,2,1.0,0.0,2,2 (1-0),Batter ahead,0,0,1,,1,,,0,0,0.0,0.21,0.09,SLN,0,0,0,0,0,0,Scott Barry,,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,5,1.0216738e-06,4.3099791e-07,7.875907e-06,1.9899173e-06,0.0069401874,0.99304634,1.5243495e-06,6.849898e-07
3,42419,2008-04-28,28,2008,0,0,1,Chad Gaudin --> Torii Hunter,35922,gaudich01,Chad Gaudin,Chad,Gaudin,1480,hunteto01,Torii Hunter,Torii,Hunter,1,4,3,1,0,___,0,4,b4,1,2.0,1.0,4,4 (2-1),Batter ahead,0,0,1,,1,,,0,0,0.03,0.27,0.68,OAK,0,0,0,0,0,0,Charlie Reliford,,,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,2.4895337e-07,2.6304494e-07,4.4993516e-07,3.612852e-07,1.0770293e-07,0.99968445,0.00031403964,1.5546956e-07
3,42422,2008-04-28,28,2008,0,0,1,Daniel Cabrera --> Joe Crede,33392,cabreda01,Daniel Cabrera,Daniel,Cabrera,1529,credejo01,Joe Crede,Joe,Crede,0,1,1,1,0,1__,0,4,b4,2,1.0,0.0,2,2 (1-0),Batter ahead,0,0,1,,1,,,0,0,0.03,0.22,1.08,BAL,0,0,0,0,0,0,Jeff Kellogg,,,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,7.400119e-08,9.786944e-05,3.2753434e-07,2.9313713e-07,2.9607015e-06,0.9998981,2.9428978e-07,7.996098e-08
3,42449,2008-05-02,2,2008,0,1,2,Jose Valverde --> Prince Fielder,31436,valvejo01,Jose Valverde,Jose,Valverde,31366,fieldpr01,Prince Fielder,Prince,Fielder,4,7,3,1,0,___,0,9,t9,0,1.0,1.0,3,3 (1-1),Even,0,0,1,,1,,,0,0,0.04,0.38,0.74,HOU,0,0,0,0,0,0,Ed Montague,,,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,0.0007699366,9.966955e-07,2.230784e-06,8.4845005e-06,2.0905575e-06,0.99921393,3.196022e-07,2.0147688e-06
3,42483,2008-05-07,7,2008,0,1,1,Armando Galarraga --> Julio Lugo,47587,galarar01,Armando Galarraga,Armando,Galarraga,27,lugoju01,Julio Lugo,Julio,Lugo,2,5,3,1,0,1__,0,5,t5,0,0.0,1.0,2,2 (0-1),Pitcher ahead,0,0,1,,1,,,0,0,0.06,0.62,1.58,DET,0,0,0,0,0,0,Jim Reynolds,,,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,0.008304078,2.6621014e-05,2.8488892e-06,5.211122e-07,7.1207353e-07,0.99162006,2.640017e-07,4.486938e-05
3,42551,2008-05-16,16,2008,0,1,1,Miguel Batista --> Kevin Kouzmanoff,282,batismi01,Miguel Batista,Miguel,Batista,45442,kouzmke01,Kevin Kouzmanoff,Kevin,Kouzmanoff,2,0,-2,0,1,12_,1,1,t1,1,2.0,2.0,5,5 (2-2),Even,0,0,1,,1,,,0,0,0.04,0.66,1.45,SDN,0,0,0,0,0,0,Jim Joyce,,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,5,0.00517771,2.5748325e-06,1.425099e-06,6.179132e-07,7.9057855e-07,0.9947895,1.6633083e-05,1.0730433e-05
3,42618,2008-05-24,24,2008,0,0,1,Brett Myers --> Ty Wigginton,677,myersbr01,Brett Myers,Brett,Myers,592,wiggity01,Ty Wigginton,Ty,Wigginton,2,1,-1,0,1,___,0,2,b2,0,0.0,1.0,2,2 (0-1),Pitcher ahead,0,0,1,,1,,,0,0,0.03,0.38,0.77,HOU,0,0,0,0,0,0,Brian O'Nora,,,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,5,7.8037345e-07,3.061644e-08,1.05502735e-07,3.117467e-07,1.5441002e-07,0.99999857,2.601473e-08,2.7920912e-08
3,42705,2008-06-01,1,2008,0,0,1,Chad Gaudin --> Ian Kinsler,35922,gaudich01,Chad Gaudin,Chad,Gaudin,45438,kinslia01,Ian Kinsler,Ian,Kinsler,7,4,-3,0,1,1_3,1,6,b6,2,0.0,0.0,1,1 (0-0),Even,0,0,1,,1,,,0,0,0.01,0.28,0.67,OAK,0,0,0,0,0,0,Mark Wegner,,,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,1.796623e-07,3.546748e-07,8.227395e-07,7.842845e-07,3.358157e-05,0.9999634,7.058531e-07,1.8532721e-07
